Date,SPX,USO,SLV,EUR/USD,GLD
2017-12-13,234.23,90.64,15.15,1.1743,119.17
2017-12-14,233.27,91.44,15.02,1.1836,118.93
2017-12-15,235.21,91.68,15.15,1.1775,119.18
2017-12-18,236.71,91.52,15.22,1.1744,119.73
2017-12-19,235.8,92.08,15.22,1.1784,119.82
2017-12-20,235.67,92.88,15.25,1.1841,120.14
2017-12-21,236.16,93.12,15.22,1.1878,120.31
2017-12-22,236.1,93.28,15.4,1.1857,120.94
2017-12-26,235.81,95.6,15.59,1.1873,121.77
2017-12-27,235.93,95.36,15.73,1.1858,122.23
2017-12-28,236.41,95.76,15.88,1.1901,122.85
2017-12-29,235.52,96.08,15.99,1.1942,123.65
2018-01-02,237.21,96.56,16.21,1.2012,125.15
2018-01-03,238.71,98.72,16.17,1.2063,124.82
2018-01-04,239.71,98.96,16.23,1.201,125.46
2018-01-05,241.31,98.48,16.22,1.2069,125.33
2018-01-08,241.75,99.04,16.15,1.2037,125.31
2018-01-09,242.3,100.56,16.03,1.197,124.73
2018-01-10,241.93,101.44,16.02,1.1929,125.03
2018-01-11,243.7,101.6,16.01,1.1956,125.44
2018-01-12,245.28,102.96,16.27,1.2042,126.96
2018-01-16,244.45,102.08,16.25,1.2268,127.17
2018-01-17,246.78,102.24,16.06,1.2271,126.14
2018-01-18,246.36,102.08,15.97,1.2184,125.86
2018-01-19,247.48,101.76,16.05,1.2237,126.42
2018-01-22,249.49,102.24,16.04,1.2256,126.65
2018-01-23,250.02,103.76,16.08,1.2256,127.28
2018-01-24,249.93,105.76,16.56,1.231,128.83
2018-01-25,250.03,104.48,16.31,1.2391,127.97
2018-01-26,252.93,105.92,16.41,1.2392,128.07
2018-01-29,251.25,104.88,16.21,1.2428,127.35
2018-01-30,248.67,103.2,16.15,1.2381,126.8
2018-01-31,248.8,103.84,16.35,1.241,127.65
2018-02-01,248.51,105.92,16.25,1.2419,128.07
2018-02-02,243.1,104.32,15.66,1.251,126.39
2018-02-05,232.94,102.16,15.74,1.2447,126.71
2018-02-06,237.53,101.6,15.65,1.2368,125.38
2018-02-07,236.24,98.96,15.41,1.2381,124.79
2018-02-08,227.38,96.72,15.46,1.2268,124.98
2018-02-09,230.79,94.88,15.39,1.2261,124.77
2018-02-12,234.18,95.12,15.57,1.2253,125.37
2018-02-13,234.76,94.96,15.62,1.2304,126.08
2018-02-14,237.93,97.44,15.91,1.2354,128.23
2018-02-15,240.97,98.64,15.91,1.2467,128.38
2018-02-16,241.04,99.04,15.73,1.2504,127.96
2018-02-20,239.53,99.12,15.54,1.2399,126.24
2018-02-21,238.34,98.32,15.54,1.2335,125.66
2018-02-22,238.65,100.72,15.66,1.2282,126.3
2018-02-23,242.45,102.16,15.59,1.2327,126.14
2018-02-26,245.27,102.88,15.68,1.2287,126.45
2018-02-27,242.2,101.2,15.48,1.2316,125.13
2018-02-28,239.75,98.96,15.46,1.223,125.0
2018-03-01,236.26,98.8,15.54,1.2191,124.72
2018-03-02,237.48,98.96,15.56,1.2271,125.39
2018-03-05,240.23,100.72,15.49,1.2315,125.18
2018-03-06,240.84,100.56,15.78,1.2337,126.53
2018-03-07,240.75,98.8,15.53,1.2417,125.72
2018-03-08,241.91,97.2,15.55,1.2415,125.42
2018-03-09,246.12,99.76,15.63,1.2307,125.54
2018-03-12,245.81,98.96,15.61,1.2309,125.54
2018-03-13,244.22,97.92,15.61,1.234,125.78
2018-03-14,242.97,98.24,15.61,1.2392,125.7
2018-03-15,242.71,98.72,15.45,1.2376,124.9
2018-03-16,242.97,100.4,15.39,1.2309,124.6
2018-03-19,239.68,100.4,15.39,1.2281,124.87
2018-03-20,240.09,102.48,15.28,1.2337,124.31
2018-03-21,239.63,105.44,15.65,1.2252,126.48
2018-03-22,233.64,103.6,15.44,1.2348,125.98
2018-03-23,228.66,106.24,15.58,1.2325,127.61
2018-03-26,234.92,105.68,15.72,1.2354,128.28
2018-03-27,230.92,104.64,15.57,1.2457,127.49
2018-03-28,230.24,104.32,15.36,1.2408,125.73
2018-03-29,233.18,104.72,15.41,1.231,125.79
2018-04-02,228.15,101.92,15.65,1.2314,127.26
2018-04-03,231.07,102.48,15.46,1.2293,126.3
2018-04-04,233.54,102.56,15.38,1.2279,126.45
2018-04-05,235.38,102.64,15.45,1.2287,125.8
2018-04-06,230.14,100.08,15.43,1.2252,126.39
2018-04-09,231.27,102.16,15.56,1.2271,126.82
2018-04-10,234.95,106.0,15.62,1.2322,127.12
2018-04-11,233.72,107.6,15.69,1.2363,128.11
2018-04-12,235.64,108.16,15.52,1.2372,126.62
2018-04-13,234.95,108.4,15.68,1.233,127.45
2018-04-16,236.88,107.04,15.72,1.2333,127.63
2018-04-17,239.42,107.28,15.8,1.2385,127.75
2018-04-18,239.59,111.04,16.18,1.2373,127.85
2018-04-19,238.26,110.16,16.26,1.2379,127.6
2018-04-20,236.24,110.0,16.13,1.2346,126.63
2018-04-23,236.21,111.36,15.67,1.2273,125.62
2018-04-24,233.03,109.44,15.76,1.2209,126.23
2018-04-25,233.6,109.76,15.61,1.2241,125.41
2018-04-26,235.98,110.16,15.58,1.2172,124.97
2018-04-27,236.2,109.84,15.57,1.211,125.5
2018-04-30,234.38,110.4,15.38,1.2123,124.59
2018-05-01,234.8,108.88,15.24,1.2081,123.71
2018-05-02,233.22,109.36,15.42,1.1992,123.65
2018-05-03,232.71,110.56,15.46,1.1951,124.28
2018-05-04,235.72,112.72,15.54,1.1989,124.54
2018-05-07,236.52,112.8,15.52,1.1955,124.57
2018-05-08,236.52,112.48,15.51,1.1934,124.59
2018-05-09,238.81,114.96,15.53,1.1868,124.33
2018-05-10,241.04,115.28,15.74,1.1847,125.18
2018-05-11,241.77,114.0,15.7,1.1918,125.0
2018-05-14,241.89,115.04,15.56,1.1952,124.49
2018-05-15,240.22,115.2,15.33,1.1931,122.48
2018-05-16,241.23,115.68,15.41,1.1821,122.29
2018-05-17,241.03,115.92,15.47,1.1817,122.36
2018-05-18,240.43,115.44,15.48,1.1795,122.41
2018-05-21,242.23,117.36,15.54,1.1767,122.48
2018-05-22,241.56,116.48,15.58,1.1792,122.41
2018-05-23,242.23,116.08,15.5,1.1789,122.54
2018-05-24,241.73,114.32,15.69,1.171,123.59
2018-05-25,241.15,109.44,15.53,1.1723,123.21
2018-05-29,238.38,108.08,15.44,1.1627,123.19
2018-05-30,241.56,110.64,15.55,1.1539,123.37
2018-05-31,240.08,108.4,15.46,1.1667,123.1
2018-06-01,242.44,106.0,15.44,1.1693,122.49
2018-06-04,243.59,104.96,15.45,1.1669,122.37
2018-06-05,243.77,105.76,15.52,1.1701,122.85
2018-06-06,245.81,105.28,15.7,1.1726,122.92
2018-06-07,245.78,106.8,15.72,1.1786,122.86
2018-06-08,246.51,106.16,15.78,1.1795,123.01
2018-06-11,246.83,106.88,15.94,1.1784,123.23
2018-06-12,247.15,107.2,15.87,1.1774,122.82
2018-06-13,246.36,107.76,16.08,1.1748,123.19
2018-06-14,246.98,108.16,16.17,1.1808,123.38
2018-06-15,246.67,104.4,15.6,1.1567,121.34
2018-06-18,246.16,106.32,15.51,1.1596,121.11
2018-06-19,245.22,105.12,15.36,1.1631,120.8
2018-06-20,245.64,106.24,15.34,1.1589,120.26
2018-06-21,244.1,106.48,15.36,1.1579,120.05
2018-06-22,244.54,112.16,15.5,1.1606,120.34
2018-06-25,241.21,110.16,15.37,1.1661,119.89
2018-06-26,241.75,114.16,15.33,1.1703,119.26
2018-06-27,239.74,117.2,15.12,1.165,118.58
2018-06-28,241.11,118.88,15.07,1.1564,118.22
2018-06-29,241.46,120.48,15.15,1.1563,118.65
2018-07-02,241.98,119.68,14.91,1.1679,117.46
2018-07-03,241.12,119.36,15.03,1.1642,118.65
2018-07-05,243.09,118.24,15.1,1.1662,119.05
2018-07-06,245.15,119.68,15.08,1.1696,118.86
2018-07-09,247.35,120.24,15.17,1.1752,119.15
2018-07-10,248.24,120.56,15.12,1.1757,118.93
2018-07-11,246.43,114.48,14.86,1.1727,117.64
2018-07-12,248.66,115.12,15.0,1.1677,118.13
2018-07-13,248.86,115.76,14.88,1.1666,117.61
2018-07-16,248.64,111.52,14.85,1.1679,117.55
2018-07-17,249.64,111.6,14.67,1.1709,116.28
2018-07-18,250.17,112.8,14.63,1.1653,116.31
2018-07-19,249.22,113.04,14.42,1.1646,115.81
2018-07-20,248.94,113.2,14.59,1.1655,116.56
2018-07-23,249.4,112.72,14.47,1.1742,116.0
2018-07-24,250.66,113.84,14.58,1.1694,116.04
2018-07-25,252.79,115.36,14.68,1.1686,116.68
2018-07-26,252.2,115.76,14.49,1.1738,115.77
2018-07-27,250.49,114.56,14.57,1.1643,115.83
2018-07-30,249.18,116.32,14.58,1.166,115.65
2018-07-31,250.41,114.24,14.61,1.1707,115.99
2018-08-01,249.99,112.72,14.48,1.169,115.14
2018-08-02,251.35,114.88,14.43,1.1666,114.52
2018-08-03,252.43,114.16,14.5,1.1586,114.92
2018-08-06,253.35,114.48,14.4,1.1562,114.33
2018-08-07,254.19,114.88,14.43,1.1558,114.59
2018-08-08,254.08,111.2,14.5,1.1603,114.91
2018-08-09,253.74,111.04,14.52,1.1611,114.74
2018-08-10,252.04,112.64,14.41,1.1524,114.69
2018-08-13,251.09,112.08,14.1,1.1395,112.96
2018-08-14,252.69,111.92,14.17,1.1403,113.07
2018-08-15,250.81,108.08,13.57,1.1346,111.19
2018-08-16,252.84,109.04,13.77,1.1344,111.1
2018-08-17,253.73,109.52,13.92,1.1371,112.13
2018-08-20,254.27,110.08,13.88,1.1438,112.69
2018-08-21,254.87,110.64,13.89,1.1491,113.02
2018-08-22,254.72,114.16,13.88,1.1577,113.27
2018-08-23,254.38,114.16,13.65,1.1585,112.2
2018-08-24,255.91,115.44,13.92,1.1543,114.16
2018-08-27,257.93,116.0,13.99,1.1649,114.59
2018-08-28,258.05,115.44,13.84,1.1684,113.68
2018-08-29,259.44,117.28,13.87,1.1691,114.2
2018-08-30,258.39,118.0,13.7,1.171,113.64
2018-08-31,258.4,117.68,13.65,1.1665,113.51
2018-09-04,257.96,116.64,13.31,1.1615,112.93
2018-09-05,257.26,115.92,13.35,1.1587,113.32
2018-09-06,256.49,114.4,13.31,1.1635,113.54
2018-09-07,255.99,114.24,13.32,1.162,113.23
2018-09-10,256.43,113.68,13.31,1.1561,113.15
2018-09-11,257.28,116.8,13.28,1.1596,113.22
2018-09-12,257.34,118.24,13.39,1.1596,114.17
2018-09-13,258.86,115.92,13.35,1.1629,113.76
2018-09-14,258.91,116.0,13.23,1.1692,113.02
2018-09-17,257.54,115.76,13.31,1.1629,113.61
2018-09-18,258.93,117.52,13.31,1.1669,113.44
2018-09-19,259.21,119.52,13.4,1.168,113.88
2018-09-20,261.31,118.4,13.45,1.1675,114.27
2018-09-21,261.07,119.68,13.44,1.1776,113.49
2018-09-24,260.2,122.0,13.41,1.1751,113.47
2018-09-25,259.96,122.16,13.59,1.1753,113.65
2018-09-26,259.19,120.88,13.49,1.1763,113.05
2018-09-27,259.91,122.08,13.41,1.1749,112.05
2018-09-28,259.94,124.16,13.73,1.1637,112.76
2018-10-01,260.84,127.6,13.62,1.1605,112.57
2018-10-02,260.69,126.96,13.79,1.1578,113.87
2018-10-03,260.83,128.64,13.78,1.1552,113.42
2018-10-04,258.79,125.92,13.71,1.1476,113.48
2018-10-05,257.34,125.52,13.75,1.1518,113.8
2018-10-08,257.34,125.44,13.53,1.1523,112.54
2018-10-09,256.97,126.56,13.53,1.1494,112.6
2018-10-10,248.83,123.04,13.45,1.1507,112.88
2018-10-11,243.35,119.6,13.67,1.1533,115.78
2018-10-12,246.73,120.96,13.74,1.159,115.23
2018-10-15,245.34,121.04,13.8,1.1551,116.0
2018-10-16,250.71,121.52,13.78,1.1583,115.8
2018-10-17,250.75,118.56,13.74,1.1575,115.79
2018-10-18,247.13,116.48,13.7,1.1501,115.92
2018-10-19,247.0,117.76,13.74,1.146,116.01
2018-10-22,245.89,117.92,13.68,1.1509,115.71
2018-10-23,244.64,112.32,13.83,1.1468,116.39
2018-10-24,237.23,112.4,13.79,1.1473,116.66
2018-10-25,241.48,113.68,13.74,1.1399,116.4
2018-10-26,237.23,114.64,13.81,1.1378,116.77
2018-10-29,235.92,112.88,13.59,1.1399,116.31
2018-10-30,239.42,112.24,13.61,1.1376,115.8
2018-10-31,241.97,110.32,13.41,1.1346,115.15
2018-11-01,244.55,107.68,13.83,1.1317,116.63
2018-11-02,243.1,106.48,13.86,1.1403,116.65
2018-11-05,244.44,106.4,13.76,1.1398,116.37
2018-11-06,245.99,105.44,13.65,1.1413,116.04
2018-11-07,251.25,104.48,13.67,1.1439,116.03
2018-11-08,250.8,102.72,13.56,1.1434,115.78
2018-11-09,248.35,101.6,13.32,1.1368,114.48
2018-11-12,243.71,99.84,13.17,1.1325,113.66
2018-11-13,243.25,93.52,13.15,1.1233,113.7
2018-11-14,241.59,95.6,13.28,1.1311,114.64
2018-11-15,244.11,95.84,13.42,1.1312,114.77
2018-11-16,244.75,96.56,13.53,1.1325,115.62
2018-11-19,240.61,97.12,13.55,1.1414,115.67
2018-11-20,236.15,90.16,13.45,1.1455,115.67
2018-11-21,236.96,92.16,13.6,1.1372,115.86
2018-11-23,235.38,86.64,13.42,1.1403,115.77
2018-11-26,239.18,87.52,13.39,1.1337,115.64
2018-11-27,239.98,87.6,13.29,1.1333,114.95
2018-11-28,245.51,85.28,13.43,1.1299,115.38
2018-11-29,244.97,86.96,13.43,1.1369,115.74
2018-11-30,246.46,85.84,13.32,1.1393,115.54
2018-12-03,249.73,90.16,13.49,1.1342,116.41
2018-12-04,241.63,89.44,13.62,1.1355,117.12
2018-12-06,241.27,87.52,13.6,1.1349,117.14
2018-12-07,235.66,88.88,13.73,1.1375,118.09
2018-12-10,236.11,86.0,13.65,1.1401,117.68
2018-12-11,236.16,87.6,13.66,1.1357,117.54
2018-12-12,237.35,86.56,13.82,1.1323,117.79
2018-12-13,237.27,89.68,13.86,1.1373,117.53
2018-12-14,232.89,86.56,13.7,1.1364,117.06
2018-12-17,228.32,83.6,13.77,1.1306,117.87
2018-12-18,228.07,78.32,13.75,1.135,118.15
2018-12-19,224.65,80.16,13.69,1.1375,117.43
2018-12-20,221.0,77.76,13.85,1.139,119.24
2018-12-21,216.47,76.56,13.74,1.1457,118.72
2018-12-24,210.75,74.32,13.87,1.1373,120.02
2018-12-26,221.4,79.2,14.11,1.1416,119.66
2018-12-27,223.1,76.96,14.3,1.1361,120.57
2018-12-28,222.81,76.24,14.42,1.1431,121.06
2018-12-31,224.76,77.28,14.52,1.144,121.25
2019-01-02,225.0,78.8,14.56,1.1462,121.33
2019-01-03,219.63,79.6,14.75,1.1318,122.43
2019-01-04,226.98,81.44,14.73,1.1391,121.44
2019-01-07,228.77,82.32,14.67,1.141,121.86
2019-01-08,230.92,84.0,14.69,1.148,121.53
2019-01-09,232.0,88.4,14.78,1.1456,122.31
2019-01-10,232.82,88.8,14.6,1.1555,121.59
2019-01-11,232.91,87.2,14.64,1.151,121.8
2019-01-14,231.49,85.52,14.66,1.146,122.09
2019-01-15,234.14,88.0,14.6,1.1473,121.88
2019-01-16,234.71,88.48,14.63,1.1417,122.27
2019-01-17,236.49,88.24,14.57,1.1398,122.11
2019-01-18,239.64,90.48,14.37,1.1393,121.02
2019-01-22,236.4,88.96,14.39,1.1369,121.45
2019-01-23,236.89,88.4,14.42,1.1364,121.28
2019-01-24,237.02,89.36,14.36,1.1388,121.09
2019-01-25,239.02,90.0,14.74,1.1313,122.86
2019-01-28,237.21,87.6,14.79,1.1413,123.29
2019-01-29,236.89,89.28,14.88,1.143,123.98
2019-01-30,240.64,91.2,15.05,1.1435,124.69
2019-01-31,242.76,90.8,15.05,1.1488,124.75
2019-02-01,242.87,93.04,14.92,1.145,124.5
2019-02-04,244.58,92.0,14.88,1.1455,123.96
2019-02-05,245.61,90.32,14.87,1.1436,124.28
2019-02-06,245.28,90.56,14.68,1.141,123.44
2019-02-07,242.95,88.56,14.77,1.1366,123.74
2019-02-08,243.24,88.64,14.83,1.1339,124.21
2019-02-11,243.38,88.08,14.72,1.1324,123.6
2019-02-12,246.51,89.28,14.73,1.1279,123.86
2019-02-13,247.31,90.72,14.59,1.1335,123.37
2019-02-14,246.76,91.84,14.65,1.1265,124.06
2019-02-15,249.45,93.68,14.82,1.1295,124.8
2019-02-19,249.88,94.24,15.02,1.1312,126.7
2019-02-20,250.38,95.44,15.07,1.1343,126.48
2019-02-21,249.49,95.04,14.83,1.1346,125.05
2019-02-22,251.04,95.6,14.95,1.1343,125.5
2019-02-25,251.38,92.56,14.9,1.1342,125.37
2019-02-26,251.2,93.04,14.94,1.1368,125.58
2019-02-27,251.09,95.12,14.75,1.1393,124.69
2019-02-28,250.63,95.6,14.63,1.138,123.99
2019-03-01,252.19,93.28,14.2,1.1373,121.88
2019-03-04,251.27,94.4,14.15,1.1376,121.56
2019-03-05,250.93,94.56,14.2,1.1337,121.72
2019-03-06,249.41,94.0,14.15,1.1307,121.61
2019-03-07,247.33,94.48,14.09,1.1314,121.51
2019-03-08,246.83,93.84,14.41,1.1198,122.84
2019-03-11,250.41,94.88,14.37,1.1232,122.24
2019-03-12,251.35,95.12,14.48,1.1259,122.98
2019-03-13,253.02,97.52,14.51,1.1287,123.84
2019-03-14,252.86,97.76,14.24,1.1331,122.41
2019-03-15,254.11,97.6,14.33,1.1308,122.97
2019-03-18,255.03,98.48,14.39,1.132,123.04
2019-03-19,255.09,98.24,14.4,1.1336,123.38
2019-03-20,254.32,100.0,14.54,1.1355,124.18
2019-03-21,257.2,99.52,14.5,1.1428,123.68
2019-03-22,252.25,97.84,14.45,1.1375,123.97
2019-03-25,252.06,98.0,14.56,1.1296,124.92
2019-03-26,253.93,99.76,14.47,1.1316,124.3
2019-03-27,252.61,98.72,14.32,1.1275,123.65
2019-03-28,253.56,98.8,14.07,1.1252,121.9
2019-03-29,255.16,100.0,14.18,1.123,122.01
2019-04-01,258.19,102.56,14.15,1.1224,121.53
2019-04-02,258.32,104.08,14.16,1.1206,121.98
2019-04-03,258.72,103.92,14.2,1.1204,121.8
2019-04-04,259.41,103.36,14.22,1.1247,122.11
2019-04-05,260.66,105.2,14.17,1.1226,121.98
2019-04-08,260.86,107.2,14.31,1.122,122.51
2019-04-09,259.53,106.64,14.28,1.1256,123.15
2019-04-10,260.41,107.28,14.28,1.1267,123.53
2019-04-11,260.34,106.16,14.02,1.1277,121.95
2019-04-12,262.1,106.4,14.05,1.1261,121.83
2019-04-15,261.93,105.92,14.06,1.1305,121.6
2019-04-16,262.1,106.96,14.07,1.1305,120.51
2019-04-17,261.46,106.24,14.05,1.1285,120.28
2019-04-18,261.97,106.56,14.06,1.1297,120.37
2019-04-22,262.2,109.36,14.08,1.1245,120.37
2019-04-23,264.56,110.32,13.91,1.1259,120.12
2019-04-24,263.97,109.44,14.0,1.1224,120.47
2019-04-25,263.81,108.24,14.0,1.1153,120.57
2019-04-26,265.04,104.72,14.1,1.1137,121.37
2019-04-29,265.45,105.84,13.99,1.115,120.83
2019-04-30,265.59,106.32,14.02,1.1185,121.2
2019-05-01,263.59,105.76,13.75,1.1216,120.4
2019-05-02,263.02,102.56,13.71,1.1201,119.94
2019-05-03,265.6,102.96,13.96,1.1174,120.65
2019-05-06,264.5,104.56,13.98,1.1186,120.81
2019-05-07,260.09,101.84,13.98,1.1202,121.21
2019-05-08,259.72,103.12,13.89,1.1191,120.91
2019-05-09,258.94,102.48,13.83,1.1198,121.2
2019-05-10,260.24,102.72,13.84,1.1222,121.43
2019-05-13,253.7,101.44,13.84,1.1236,122.67
2019-05-14,255.99,102.96,13.86,1.1233,122.46
2019-05-15,257.49,103.76,13.85,1.1204,122.39
2019-05-16,259.88,105.12,13.65,1.1207,121.51
2019-05-17,258.2,104.64,13.52,1.1174,120.65
2019-05-20,256.49,105.2,13.55,1.1165,120.64
2019-05-21,258.8,105.04,13.53,1.1169,120.36
2019-05-23,254.86,96.72,13.68,1.1155,121.17
2019-05-24,255.43,97.84,13.65,1.1185,121.3
2019-05-28,253.06,97.84,13.46,1.1194,120.83
2019-05-29,251.36,97.92,13.52,1.1171,120.87
2019-05-30,252.05,94.08,13.6,1.1137,121.69
2019-05-31,248.65,88.8,13.65,1.1131,123.33
2019-06-03,248.02,87.92,13.87,1.1174,125.11
2019-06-04,253.4,89.28,13.89,1.1246,125.15
2019-06-05,255.6,86.16,13.88,1.1254,125.47
2019-06-06,257.26,88.48,13.92,1.1229,125.88
2019-06-07,259.83,89.84,14.06,1.1277,126.59
2019-06-10,261.03,88.88,13.78,1.132,125.33
2019-06-11,260.96,88.88,13.81,1.1318,125.18
2019-06-12,260.5,85.12,13.84,1.133,125.83
2019-06-13,261.58,87.04,13.96,1.1296,126.6
2019-06-14,261.29,87.52,13.91,1.128,126.56
2019-06-17,261.39,86.48,13.9,1.1217,126.48
2019-06-18,264.12,90.0,14.05,1.1225,127.12
2019-06-19,264.72,90.64,14.17,1.1198,127.89
2019-06-20,267.25,94.8,14.45,1.1238,131.11
2019-06-21,266.86,95.76,14.36,1.1296,131.98
2019-06-24,266.53,96.08,14.46,1.1385,133.94
2019-06-25,263.92,96.0,14.38,1.14,134.2
2019-06-26,263.66,98.32,14.32,1.137,132.97
2019-06-27,264.59,98.32,14.28,1.1375,132.84
2019-06-28,265.95,96.32,14.33,1.1373,133.2
2019-07-01,268.37,98.24,14.18,1.1365,130.62
2019-07-02,269.07,93.6,14.29,1.1287,133.41
2019-07-03,271.22,94.16,14.32,1.1293,133.63
2019-07-05,270.91,95.6,14.06,1.1286,132.14
2019-07-08,269.42,95.44,14.05,1.1227,131.29
2019-07-09,269.76,96.32,14.14,1.1216,131.75
2019-07-10,271.04,100.24,14.26,1.1208,133.83
2019-07-11,271.68,100.4,14.17,1.1259,132.7
2019-07-12,272.9,100.16,14.26,1.1252,133.53
2019-07-15,272.99,98.4,14.42,1.1272,133.53
2019-07-16,272.11,96.56,14.54,1.1262,132.4
2019-07-17,270.26,94.0,14.94,1.1212,134.58
2019-07-18,271.24,92.48,15.29,1.123,136.48
2019-07-19,269.74,93.36,15.17,1.1262,134.47
2019-07-22,270.4,93.44,15.35,1.1218,134.45
2019-07-23,272.33,94.48,15.34,1.1206,133.69
2019-07-24,273.61,92.72,15.52,1.1151,134.37
2019-07-25,272.31,92.8,15.36,1.1142,133.42
2019-07-26,274.13,93.2,15.31,1.1146,133.64
2019-07-29,273.63,94.56,15.4,1.1132,134.53
2019-07-30,272.96,96.64,15.5,1.1143,134.98
2019-07-31,269.97,96.32,15.21,1.1158,133.21
2019-08-01,267.62,90.48,15.34,1.1072,136.41
2019-08-02,265.61,91.84,15.19,1.1079,135.89
2019-08-05,257.62,90.96,15.33,1.1108,137.79
2019-08-06,261.23,89.12,15.38,1.1244,138.91
2019-08-07,261.39,86.72,15.97,1.1207,141.02
2019-08-08,266.52,87.68,15.89,1.1204,141.73
2019-08-09,264.7,90.24,15.89,1.1187,141.26
2019-08-12,261.48,90.88,15.98,1.1208,142.63
2019-08-13,265.54,94.96,15.87,1.1218,141.78
2019-08-14,257.69,91.52,16.08,1.1177,142.75
2019-08-15,258.37,90.8,16.13,1.1143,143.7
2019-08-16,262.19,91.2,16.02,1.1114,142.78
2019-08-19,265.34,93.28,15.79,1.1094,141.11
2019-08-20,263.31,93.04,16.05,1.1083,142.21
2019-08-21,265.45,92.88,16.05,1.1098,141.76
2019-08-22,265.37,92.24,15.97,1.1091,141.4
2019-08-23,258.56,89.52,16.35,1.1084,144.17
2019-08-26,261.41,89.44,16.52,1.1143,144.19
2019-08-27,260.39,91.36,17.03,1.1104,145.57
2019-08-28,262.22,93.12,17.17,1.109,145.16
2019-08-29,265.57,94.24,17.07,1.1086,144.12
2019-08-30,265.45,91.68,17.15,1.1062,143.75
2019-09-03,263.9,89.76,17.89,1.0969,145.75
2019-09-04,266.9,93.68,18.34,1.0975,146.66
2019-09-05,270.33,93.6,17.41,1.1035,143.14
2019-09-06,270.54,94.16,16.87,1.1036,141.92
2019-09-09,270.67,96.64,16.83,1.1021,141.39
2019-09-10,270.61,95.84,16.85,1.1048,140.18
2019-09-11,272.53,93.44,16.95,1.105,141.03
2019-09-12,273.48,91.76,16.92,1.1013,141.32
2019-09-13,273.3,91.52,16.31,1.1058,140.15
2019-09-16,272.45,102.64,16.74,1.1083,141.32
2019-09-17,273.14,98.32,16.86,1.1006,141.6
2019-09-18,273.31,96.8,16.55,1.1075,140.71
2019-09-19,273.29,97.52,16.62,1.1031,141.28
2019-09-20,272.0,97.6,16.8,1.1049,142.95
2019-09-23,271.93,97.68,17.51,1.1019,143.75
2019-09-24,269.8,95.2,17.44,1.0994,144.51
2019-09-25,271.39,94.4,16.71,1.1017,141.83
2019-09-26,270.83,94.4,16.67,1.0953,141.79
2019-09-27,269.37,93.28,16.36,1.0923,141.06
2019-09-30,270.62,90.72,15.92,1.0943,138.87
2019-10-01,267.4,89.52,16.15,1.09,139.63
2019-10-02,262.68,87.84,16.43,1.0935,141.26
2019-10-03,264.83,87.44,16.43,1.0964,141.9
2019-10-04,268.41,88.32,16.41,1.0975,141.9
2019-10-07,267.25,88.32,16.3,1.0987,140.69
2019-10-08,263.1,87.12,16.61,1.0972,141.92
2019-10-09,265.6,87.92,16.6,1.096,142.05
2019-10-10,267.4,89.52,16.37,1.0988,140.81
2019-10-11,270.17,91.36,16.37,1.1011,140.03
2019-10-14,269.87,89.44,16.49,1.103,140.59
2019-10-15,272.54,88.48,16.27,1.1029,139.61
2019-10-16,272.11,89.12,16.26,1.1035,140.41
2019-10-17,272.91,90.24,16.4,1.1075,140.61
2019-10-18,271.71,89.76,16.41,1.1127,140.46
2019-10-21,273.55,89.68,16.41,1.1156,139.79
2019-10-22,272.66,90.72,16.37,1.1152,140.2
2019-10-23,273.45,93.2,16.39,1.1129,140.53
2019-10-24,273.9,93.84,16.65,1.1132,141.53
2019-10-25,275.02,94.64,16.89,1.1104,141.86
2019-10-28,276.57,93.2,16.68,1.1084,140.64
2019-10-29,276.49,92.64,16.65,1.1099,140.25
2019-10-30,277.34,91.76,16.73,1.1115,141.02
2019-10-31,276.6,90.4,16.92,1.1154,142.43
2019-11-01,279.16,93.52,16.92,1.1157,142.56
2019-11-04,280.28,94.48,16.85,1.1167,142.15
2019-11-05,279.97,95.44,16.44,1.1129,139.85
2019-11-06,280.04,94.48,16.47,1.1074,140.45
2019-11-07,281.02,95.04,16.0,1.107,138.27
2019-11-08,281.72,95.92,15.7,1.102,137.39
2019-11-11,281.18,95.12,15.75,1.1022,137.06
2019-11-12,281.77,94.96,15.72,1.1035,137.43
2019-11-13,281.86,95.68,15.83,1.1012,137.98
2019-11-14,282.27,95.28,15.9,1.1013,138.56
2019-11-15,284.32,96.64,15.85,1.102,138.21
2019-11-18,284.52,95.2,15.92,1.1055,138.62
2019-11-19,284.44,92.56,16.02,1.1072,138.69
2019-11-20,283.39,95.2,16.04,1.108,138.76
2019-11-21,282.93,97.6,15.99,1.1079,138.0
2019-11-22,283.56,96.88,15.9,1.1066,137.74
2019-11-25,285.76,96.88,15.78,1.1023,137.08
2019-11-26,286.4,97.52,15.99,1.1014,137.74
2019-11-27,287.68,97.12,15.84,1.1023,137.01
2019-11-29,286.61,92.96,15.92,1.1012,137.86
2019-12-02,284.18,93.36,15.8,1.1019,137.79
2019-12-03,282.27,94.08,16.05,1.1079,139.11
2019-12-04,284.01,97.52,15.76,1.1085,138.92
2019-12-05,284.52,97.52,15.85,1.1083,139.0
2019-12-06,287.12,98.56,15.48,1.1105,137.62
2019-12-09,286.22,98.64,15.5,1.1059,137.58
2019-12-10,285.9,99.12,15.57,1.1065,137.97
